pub_name,address,phone_number,latitude,longitude,pint_position_for_pub,pint_name,price_text,price_gbp,pub_url,scraped_at
The Coronation Hall - JD Wetherspoon,"St Mark's Hill, Surbiton, KT6 4LQ",🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.3937,-0.302971,5,COORS,£3.89,3.89,"https://www.pint-prices.com/pub/St%20Mark's%20Hill,%20Surbiton,%20KT6%204LQ/The%20Coronation%20Hall%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Coronation Hall - JD Wetherspoon,"St Mark's Hill, Surbiton, KT6 4LQ",🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.3937,-0.302971,6,BUDWEISER,£3.96,3.96,"https://www.pint-prices.com/pub/St%20Mark's%20Hill,%20Surbiton,%20KT6%204LQ/The%20Coronation%20Hall%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Coronation Hall - JD Wetherspoon,"St Mark's Hill, Surbiton, KT6 4LQ",🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.3937,-0.302971,7,STELLA ARTOIS,£4.08,4.08,"https://www.pint-prices.com/pub/St%20Mark's%20Hill,%20Surbiton,%20KT6%204LQ/The%20Coronation%20Hall%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Coronation Hall - JD Wetherspoon,"St Mark's Hill, Surbiton, KT6 4LQ",🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.3937,-0.302971,8,CORONA,£4.20,4.2,"https://www.pint-prices.com/pub/St%20Mark's%20Hill,%20Surbiton,%20KT6%204LQ/The%20Coronation%20Hall%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Coronation Hall - JD Wetherspoon,"St Mark's Hill, Surbiton, KT6 4LQ",🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.3937,-0.302971,9,SAN MIGUEL,£4.20,4.2,"https://www.pint-prices.com/pub/St%20Mark's%20Hill,%20Surbiton,%20KT6%204LQ/The%20Coronation%20Hall%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Coronation Hall - JD Wetherspoon,"St Mark's Hill, Surbiton, KT6 4LQ",🍽️ Food available 🍹 Cocktails available ⚽ Live sports shown,51.3937,-0.302971,10,LEFFE BLONDE,£4.55,4.55,"https://www.pint-prices.com/pub/St%20Mark's%20Hill,%20Surbiton,%20KT6%204LQ/The%20Coronation%20Hall%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
Stanley’s,Stanley’s bar and cafe,,55.3781,-3.43597,1,STELLA,£4.50,4.5,https://www.pint-prices.com/pub/Stanley%E2%80%99s%20bar%20and%20cafe%20/Stanley%E2%80%99s%20,2026-07-03T23:10:47+00:00
Porter and Sorter,"Station Rd, East, Croydon CR0 6BT, UK",020 8688 4296 🌐 http://www.porterandsorterpub.co.uk/?y_source=1_MTIyOTQ3ODktNzE1LWxvY2F0aW9uLndlYnNpdGU%3D 🍽️ Food available 🍹 Cocktails available ☀️ Beer garden available ⚽ Live sports shown 🎸 Live music 🎱 Pool available ⏰ Happy hour,51.3788,-0.101704,1,FOSTERS,£4.45,4.45,"https://www.pint-prices.com/pub/Station%20Rd,%20East,%20Croydon%20CR0%206BT,%20UK/Porter%20and%20Sorter",2026-07-03T23:10:47+00:00
The Railway Bell,"Station Rd, Hampton TW12 2AP",🍽️ Food available,51.4157,-0.370931,1,STRAROPRAMEN,£6.00,6.0,"https://www.pint-prices.com/pub/Station%20Rd,%20Hampton%20TW12%202AP/The%20Railway%20Bell",2026-07-03T23:10:47+00:00
The Waterloo Tap,"Sutton Walk, London SE1 8RL",🌐 https://www.waterlootap.com/ 🍽️ Food available,51.5045,-0.115019,1,BITBURGER,£5.80,5.8,"https://www.pint-prices.com/pub/Sutton%20Walk,%20London%20SE1%208RL/The%20Waterloo%20Tap",2026-07-03T23:10:47+00:00
The Dolphin,Sydenham,,51.4261,-0.0485584,1,CAMDEN HELLS,£6.60,6.6,https://www.pint-prices.com/pub/Sydenham/The%20Dolphin,2026-07-03T23:10:47+00:00
The Plough,TN11 9AJ,,51.1998,0.242382,1,NECK OIL,£6.40,6.4,https://www.pint-prices.com/pub/TN11%209AJ/The%20Plough,2026-07-03T23:10:47+00:00
Katzenjammers,"The Hop Exchange, 24 Southwark St, London SE1 1TY, UK",020 7234 0835 🌐 http://www.katzenjammers.co.uk/ 🍽️ Food available 🎸 Live music,51.5049,-0.091374,1,KINGSTON ALE,£6.60,6.6,"https://www.pint-prices.com/pub/The%20Hop%20Exchange,%2024%20Southwark%20St,%20London%20SE1%201TY,%20UK/Katzenjammers",2026-07-03T23:10:47+00:00
The New Fairlop Oak - JD Wetherspoon,"The New Fairlop Oak, Fencepiece Rd, Ilford IG6 2JP, UK",020 8500 2217 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/essex/the-new-fairlop-oak-fairlop?utm_source=goo 🍽️ Food available,51.5941,0.0850607,1,BUD LIGHT,£2.43,2.43,"https://www.pint-prices.com/pub/The%20New%20Fairlop%20Oak,%20Fencepiece%20Rd,%20Ilford%20IG6%202JP,%20UK/The%20New%20Fairlop%20Oak%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The New Fairlop Oak - JD Wetherspoon,"The New Fairlop Oak, Fencepiece Rd, Ilford IG6 2JP, UK",020 8500 2217 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/essex/the-new-fairlop-oak-fairlop?utm_source=goo 🍽️ Food available,51.5941,0.0850607,2,CARLSBERG PILSNER,£2.66,2.66,"https://www.pint-prices.com/pub/The%20New%20Fairlop%20Oak,%20Fencepiece%20Rd,%20Ilford%20IG6%202JP,%20UK/The%20New%20Fairlop%20Oak%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The New Fairlop Oak - JD Wetherspoon,"The New Fairlop Oak, Fencepiece Rd, Ilford IG6 2JP, UK",020 8500 2217 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/essex/the-new-fairlop-oak-fairlop?utm_source=goo 🍽️ Food available,51.5941,0.0850607,3,GUINNESS,£3.32,3.32,"https://www.pint-prices.com/pub/The%20New%20Fairlop%20Oak,%20Fencepiece%20Rd,%20Ilford%20IG6%202JP,%20UK/The%20New%20Fairlop%20Oak%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The New Fairlop Oak - JD Wetherspoon,"The New Fairlop Oak, Fencepiece Rd, Ilford IG6 2JP, UK",020 8500 2217 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/essex/the-new-fairlop-oak-fairlop?utm_source=goo 🍽️ Food available,51.5941,0.0850607,4,CARLING,£3.54,3.54,"https://www.pint-prices.com/pub/The%20New%20Fairlop%20Oak,%20Fencepiece%20Rd,%20Ilford%20IG6%202JP,%20UK/The%20New%20Fairlop%20Oak%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The New Fairlop Oak - JD Wetherspoon,"The New Fairlop Oak, Fencepiece Rd, Ilford IG6 2JP, UK",020 8500 2217 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/essex/the-new-fairlop-oak-fairlop?utm_source=goo 🍽️ Food available,51.5941,0.0850607,5,COORS,£3.54,3.54,"https://www.pint-prices.com/pub/The%20New%20Fairlop%20Oak,%20Fencepiece%20Rd,%20Ilford%20IG6%202JP,%20UK/The%20New%20Fairlop%20Oak%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The New Fairlop Oak - JD Wetherspoon,"The New Fairlop Oak, Fencepiece Rd, Ilford IG6 2JP, UK",020 8500 2217 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/essex/the-new-fairlop-oak-fairlop?utm_source=goo 🍽️ Food available,51.5941,0.0850607,6,BUDWEISER,£3.73,3.73,"https://www.pint-prices.com/pub/The%20New%20Fairlop%20Oak,%20Fencepiece%20Rd,%20Ilford%20IG6%202JP,%20UK/The%20New%20Fairlop%20Oak%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The New Fairlop Oak - JD Wetherspoon,"The New Fairlop Oak, Fencepiece Rd, Ilford IG6 2JP, UK",020 8500 2217 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/essex/the-new-fairlop-oak-fairlop?utm_source=goo 🍽️ Food available,51.5941,0.0850607,7,STELLA ARTOIS,£3.84,3.84,"https://www.pint-prices.com/pub/The%20New%20Fairlop%20Oak,%20Fencepiece%20Rd,%20Ilford%20IG6%202JP,%20UK/The%20New%20Fairlop%20Oak%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The New Fairlop Oak - JD Wetherspoon,"The New Fairlop Oak, Fencepiece Rd, Ilford IG6 2JP, UK",020 8500 2217 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/essex/the-new-fairlop-oak-fairlop?utm_source=goo 🍽️ Food available,51.5941,0.0850607,8,CORONA,£3.95,3.95,"https://www.pint-prices.com/pub/The%20New%20Fairlop%20Oak,%20Fencepiece%20Rd,%20Ilford%20IG6%202JP,%20UK/The%20New%20Fairlop%20Oak%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The New Fairlop Oak - JD Wetherspoon,"The New Fairlop Oak, Fencepiece Rd, Ilford IG6 2JP, UK",020 8500 2217 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/essex/the-new-fairlop-oak-fairlop?utm_source=goo 🍽️ Food available,51.5941,0.0850607,9,SAN MIGUEL,£3.95,3.95,"https://www.pint-prices.com/pub/The%20New%20Fairlop%20Oak,%20Fencepiece%20Rd,%20Ilford%20IG6%202JP,%20UK/The%20New%20Fairlop%20Oak%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The New Fairlop Oak - JD Wetherspoon,"The New Fairlop Oak, Fencepiece Rd, Ilford IG6 2JP, UK",020 8500 2217 🌐 https://www.jdwetherspoon.com/pubs/all-pubs/england/essex/the-new-fairlop-oak-fairlop?utm_source=goo 🍽️ Food available,51.5941,0.0850607,10,LEFFE BLONDE,£4.28,4.28,"https://www.pint-prices.com/pub/The%20New%20Fairlop%20Oak,%20Fencepiece%20Rd,%20Ilford%20IG6%202JP,%20UK/The%20New%20Fairlop%20Oak%20-%20JD%20Wetherspoon",2026-07-03T23:10:47+00:00
The Orange Tree,"The Orange Tree, 7 Totteridge Village, London, Greater London, N20 8NX",🌐 https://www.theorangetreetotteridge.co.uk/#/ 🍽️ Food available,51.63,-0.197447,1,PERONI,£6.00,6.0,"https://www.pint-prices.com/pub/The%20Orange%20Tree,%207%20Totteridge%20Village,%20London,%20Greater%20London,%20N20%208NX/The%20Orange%20Tree",2026-07-03T23:10:47+00:00
The Orange Tree,"The Orange Tree, 7 Totteridge Village, London, Greater London, N20 8NX",🌐 https://www.theorangetreetotteridge.co.uk/#/ 🍽️ Food available,51.63,-0.197447,2,PERONI,£6.00,6.0,"https://www.pint-prices.com/pub/The%20Orange%20Tree,%207%20Totteridge%20Village,%20London,%20Greater%20London,%20N20%208NX/The%20Orange%20Tree",2026-07-03T23:10:47+00:00
