location_source_dataset,borough,pub_name,name,address,latitude,longitude,phone_number,email,website,booking_link,image_url,description,food,cocktails,beer_garden,live_sports,live_music,pub_quiz,darts,pool,happy_hour,karaoke,cool,locality,constructed_pub_url,pub_url,borough_url
borough_embedded_map_data_raw,Hammersmith and Fulham,The Curtains Up,The Curtains Up,"28A Comeragh Rd, London W14 9HR",51.4894,-0.209519,,,https://www.thecurtainsup.co.uk/,,https://lh3.googleusercontent.com/p/AF1QipN6ba6_a1AnU6Z5OlXoeKlX_K6kZNCK8xW2MfaZ=s680-w680-h510,,Yes,,,,,,,,,,,,https://www.pint-prices.com/pub/28A%20Comeragh%20Rd%2C%20London%20W14%209HR/The%20Curtains%20Up,,https://www.pint-prices.com/borough-results/Hammersmith%20and%20Fulham
borough_embedded_map_data_raw,Havering,The Dartmouth Arms,The Dartmouth Arms,"7 Dartmouth Rd, London SE23 3HN",51.4387,-0.0537908,,,https://www.disappearingdiningclub.co.uk/dartmouth-arms,,https://lh3.googleusercontent.com/p/AF1QipMCXIDBc9rZQwi331VSQFgB-ssr3L_ajjyNENNV=s680-w680-h510,"Located in London, The Dartmouth Arms is a neighborhood pub with a passion for great food, drinks, music, and Hi-Fi sound. They offer locally brewed beers, carefully sourced wines and spirits, and dishes made from scratch using sustainable, seasonal ingredients. If you enjoy relaxed dining, quality drinks, and the nostalgic sound of vinyl, then The Dartmouth Arms is the place for you. They host regular events such as weekly quizzes, daily album playbacks, and weekend vinyl sessions. Whether you're looking to book a table for drinks or dining, or attend one of their dinners or parties, The Dartmouth Arms welcomes you to experience their cozy atmosphere and excellent offerings.",Yes,,Yes,,Yes,,,,,,,,https://www.pint-prices.com/pub/7%20Dartmouth%20Rd%2C%20London%20SE23%203HN/The%20Dartmouth%20Arms,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,City of London,The Dean Swift,The Dean Swift,"10 Gainsford Street London, SE1 2NE",51.5029,-0.0750945,,,https://www.thedeanswift.com/,,https://lh3.googleusercontent.com/p/AF1QipOFVZmkVR5N3P8M5-sIuIbxeRxD7hHp4V4b0080=s680-w680-h510,"Welcome to The Dean Swift, a true hidden gem located near the historic Tower Bridge in Butler's Wharf. This pub is known for pouring outstanding craft beers from local and international breweries, as well as serving authentic tapas and classic pub dishes like Fish & Chips. Don't miss their famous Sunday Roast, voted one of the top 25 in London by the Evening Standard. With a cozy atmosphere and delicious food and drinks, The Dean Swift is the perfect spot to unwind and enjoy a great meal with friends and family.",Yes,,,,,,,,,,,,https://www.pint-prices.com/pub/10%20Gainsford%20Street%20London%2C%20SE1%202NE/The%20Dean%20Swift,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Havering,The Denmark Arms,The Denmark Arms,"381 Barking Rd, London E6 1LA",51.5332,0.0539962,,,https://denmarkarms.com/,,https://denmarkarms.com/wp-content/uploads/front.jpg,"Located at 381 Barking Rd in London, The Denmark Arms is a beautiful Victorian local pub that focuses on quality drinks and the spirit of the local community. They offer a wide selection of cask beers, botanical gins, and a range of draught and craft beer products to suit every occasion. The pub also features a charmingly decorated function room that is perfect for hosting various events, from birthdays to work drinks to weddings. If you're looking for a welcoming atmosphere, genuine hospitality, and a great selection of drinks, The Denmark Arms is the place to be. Plus, they offer karaoke for those who love to sing their hearts out!",Yes,,,,,,,,,Yes,,,https://www.pint-prices.com/pub/381%20Barking%20Rd%2C%20London%20E6%201LA/The%20Denmark%20Arms,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Devonshire,The Devonshire,"17 Denman St, London W1D 7HW",51.5106,-0.135301,,,https://www.devonshiresoho.co.uk/,https://www.devonshiresoho.co.uk/#,https://images.app.goo.gl/TbgyuGLFfcyQv8UU7,"The Devonshire is your classic London pub located on Denman Street in Soho. This warm and welcoming pub serves up homemade bar food from their in-house butcher and bakery, along with a perfect pint of Guinness. Upstairs, you'll find their wood ember grill restaurant and dining rooms offering incredible Scottish beef, creel-caught langoustines, fresh day boat fish, lobster, and hand-dived scallops. The pub is walk-in only, while bookings are available for the restaurant. Dogs are allowed in the pub and small, well-behaved dogs are welcome in the restaurant. The Devonshire also accepts large bookings and offers a 'feasting style' menu for tables of 9 or more. Children are welcome in the restaurant at any time. Come enjoy a cozy atmosphere and delicious food at The Devonshire!",Yes,,,,,,,,,,,,https://www.pint-prices.com/pub/17%20Denman%20St%2C%20London%20W1D%207HW/The%20Devonshire,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Devonshire Arms,The Devonshire Arms,"37 Marloes Rd, London W8 6LA",51.4968,-0.19263,,,https://www.thedevonshirearmskensington.co.uk/,https://www.thedevonshirearmskensington.co.uk/onlinebookingform#/,https://images.app.goo.gl/5rMMq4gpxvM4VrMG9,"Located at 37 Marloes Rd, London W8 6LA, The Devonshire Arms is a charming pub offering delicious food, a beer garden, live sports, and pub quizzes. If you're looking for a cozy spot to enjoy a meal and some entertainment, this is the place for you. Visit their website at [The Devonshire Arms](https://www.thedevonshirearmskensington.co.uk/) to book your table and experience the vibrant atmosphere for yourself.",Yes,,Yes,Yes,,Yes,,,,,,,https://www.pint-prices.com/pub/37%20Marloes%20Rd%2C%20London%20W8%206LA/The%20Devonshire%20Arms,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,City of London,The Dickens Inn,The Dickens Inn,"Marble Quay, St Katharine's Way, London E1W 1UH",51.5065,-0.0708,,,https://www.dickensinn.co.uk/,,https://feast-it-web-prod.imgix.net/5dbb88f0-7ec7-4ae9-a11a-b13f34919b90/COCZ9XzvWZ/Feast_It_dickens-inn-DO1YkBc9Dr.jpeg,,Yes,Yes,Yes,,Yes,,,,,,,,https://www.pint-prices.com/pub/Marble%20Quay%2C%20St%20Katharine%27s%20Way%2C%20London%20E1W%201UH/The%20Dickens%20Inn,,https://www.pint-prices.com/borough-results/City%20of%20London
borough_embedded_map_data_raw,Croydon,The Dog,The Dog,Croydon,51.3713,-0.101957,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Croydon/The%20Dog,,https://www.pint-prices.com/borough-results/Croydon
borough_embedded_map_data_raw,Croydon,The Dog,The Dog,"Croydon, Surrey street",51.3722,-0.10118,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Croydon%2C%20Surrey%20street/The%20Dog,,https://www.pint-prices.com/borough-results/Croydon
borough_embedded_map_data_raw,Camden,The Dog & Duck,The Dog & Duck,"18 Bateman St, London W1D 3AJ",51.514,-0.132014,,,https://www.nicholsonspubs.co.uk/restaurants/london/thedogandducksoholondon#/,,https://www.nicholsonspubs.co.uk/content/dam/nicholsons/images/2023/pub-banners/nic-2023-150years-thedogandducksoholondon-banner.jpg.asset/1715691123500.jpg,"Step into history at The Dog & Duck, a unique city centre pub in London with a rich heritage dating back to 1897. This Grade II listed building boasts a fascinating past, having welcomed famous faces like George Orwell, John Constable, and even pop icon Madonna. The interior features original mahogany paneling, decorative mirrors, and thousands of beautiful glazed tiles, making it one of London's most exquisite pubs of the period. Enjoy a selection of perfectly-poured Cask Ales and specialty pies, including the Chicken and Truffled Oyster Mushroom Pie and the British Steak & Nicholson's Pale Ale Pie. Whether you're looking for a historic ambiance or delicious pub classics, The Dog & Duck is the perfect spot to unwind and indulge in a taste of British tradition.",yes,,,,,,,,,,,,https://www.pint-prices.com/pub/18%20Bateman%20St%2C%20London%20W1D%203AJ/The%20Dog%20%26%20Duck,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Havering,The Dog & Duck,The Dog & Duck,"222 Chingford Rd, London E17 5AL, UK",51.5977,-0.0150991,020 8523 3111,dogandduckeast17@gmail.com,https://www.dogandduck-e17.co.uk/,,https://farm9.staticflickr.com/8344/8238701243_9616414c9b.jpg,"Welcome to The Dog & Duck, your local community pub located at 222 Chingford Rd, London E17 5AL. Join us for a drink and enjoy our delicious food offerings including pizza and Sunday roasts. With a beer garden, pub quiz nights, and a welcoming atmosphere, The Dog & Duck is the perfect spot to unwind and socialize. Contact us at 020 8523 3111 or visit our website at https://www.dogandduck-e17.co.uk/ for more information.",yes,,yes,,,yes,,,,,,,https://www.pint-prices.com/pub/222%20Chingford%20Rd%2C%20London%20E17%205AL%2C%20UK/The%20Dog%20%26%20Duck,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Dog & Fox,The Dog & Fox,"24 High Street Wimbledon, London SW19 5EA",51.4251,-0.217733,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/24%20High%20Street%20Wimbledon%2C%20London%20SW19%205EA/The%20Dog%20%26%20Fox,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Dog and Partridge,The Dog and Partridge,Bury St Edmunds,52.246,0.712517,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Bury%20St%20Edmunds/The%20Dog%20and%20Partridge,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Dolphin,The Dolphin,Sydenham,51.4261,-0.0485584,,,,,,,,,,,,,,,,,,,https://www.pint-prices.com/pub/Sydenham/The%20Dolphin,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Camden,The Dolphin Tavern,The Dolphin Tavern,"44 Red Lion St, London WC1R 4PF",51.5201,-0.117622,,,,,https://images.app.goo.gl/SAuPeXYEasC5MCDA6,"Welcome to The Dolphin Tavern, located at 44 Red Lion St, London WC1R 4PF. This pub offers delicious food and a cozy atmosphere for you to enjoy. Whether you're looking for a place to grab a bite to eat or just relax with a drink, The Dolphin Tavern is the perfect spot. Come on in and experience all that this London pub has to offer!",Yes,,,,,,,,,,,,https://www.pint-prices.com/pub/44%20Red%20Lion%20St%2C%20London%20WC1R%204PF/The%20Dolphin%20Tavern,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Hammersmith and Fulham,The Dove,The Dove,"19 Upper Mall, London W6 9TA",51.4905,-0.234857,,,,,https://www.dovehammersmith.co.uk/-/media/sites/pubs-and-hotels/d/the-dove-_-p028/images/gallery-2022/the-dove-12.ashx,"Welcome to The Dove, located at 19 Upper Mall, London W6 9TA. This pub offers delicious food and a beer garden for you to enjoy. Whether you're looking for a relaxing meal or a casual drink outdoors, The Dove is the perfect spot for you.",yes,,yes,,,,,,,,,,https://www.pint-prices.com/pub/19%20Upper%20Mall%2C%20London%20W6%209TA/The%20Dove,,https://www.pint-prices.com/borough-results/Hammersmith%20and%20Fulham
borough_embedded_map_data_raw,Camden,The Dublin Castle,The Dublin Castle,"94 Parkway, London NW1 7AN, UK",51.5374,-0.145579,07949 575149,Phone them,http://thedublincastle.com/,,https://lh3.googleusercontent.com/p/AF1QipPRlz1CK7xG9eLdQtWaECVmHTogtxtX36kBRDaJ=s680-w680-h510,"Located in the heart of Camden Town, The Dublin Castle is a legendary music venue known for its vibrant atmosphere and live music events. With DJs playing after bands every Friday, Saturday, and Sunday, this pub is the perfect spot to enjoy great music and good company. Check out their website for upcoming events and don't miss out on the cheap drinks before 6pm offer. Whether you're a music enthusiast or just looking for a fun night out, The Dublin Castle is the place to be.",,,,,Yes,,,,,,,,https://www.pint-prices.com/pub/94%20Parkway%2C%20London%20NW1%207AN%2C%20UK/The%20Dublin%20Castle,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Havering,The Duchy Arms,The Duchy Arms,"63 Sancroft St, London SE11 5UG",51.4892,-0.114513,,,https://duchyarmspub.com/,,https://lh3.googleusercontent.com/p/AF1QipOJstFanVaBs8BApxWBf9XhXRET0bo47Cm8UwvD=s680-w680-h510,"Welcome to The Duchy Arms, a charming pub located at 63 Sancroft St in London. This pub offers a cozy beer garden, delicious food, refreshing cocktails, and live sports for your entertainment. Whether you're looking to enjoy a meal, watch a game, or relax in the beer garden, The Duchy Arms has something for everyone. Be sure to check out their website for more information and to plan your visit.",Yes,Yes,Yes,Yes,,,,,,,,,https://www.pint-prices.com/pub/63%20Sancroft%20St%2C%20London%20SE11%205UG/The%20Duchy%20Arms,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Havering,The Duke,The Duke,"112 Wood St, London E17 3HX, UK",51.588,-0.0042919,020 8521 1361,thedukee17@gmail.com,http://www.thedukee17.com/,,https://whatpub-new.s3.eu-west-1.amazonaws.com/images/pubs/800x600%402x/ELC-14203-60849-dukes-head-walthamstow.jpg,"Located in the heart of Wood Street, London, The Duke is a vibrant pub offering a mix of live music, karaoke nights, and delicious seasonal food and drinks. Whether you're looking to showcase your singing skills or enjoy a night out with friends, The Duke has something for everyone. With a beer garden for sunny days and a cozy interior for colder evenings, this pub is the perfect spot to unwind and have a great time. Join them for their weekly events, including quiz nights and live entertainment, and experience the lively atmosphere for yourself.",yes,,yes,,yes,,,,,yes,,,https://www.pint-prices.com/pub/112%20Wood%20St%2C%20London%20E17%203HX%2C%20UK/The%20Duke,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Camden,The Duke,The Duke,"7 Roger St, London WC1N 2PB",51.5228,-0.116508,,,,,https://images.app.goo.gl/fiPoZsFNsvqLYboC7,"Welcome to The Duke, located at 7 Roger St, London WC1N 2PB. This pub offers delicious food and a cozy atmosphere. Whether you're looking for a place to enjoy a meal or catch up with friends over drinks, The Duke is the perfect spot in London.",Yes,,,,,,,,,,,,https://www.pint-prices.com/pub/7%20Roger%20St%2C%20London%20WC1N%202PB/The%20Duke,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Camden,The Duke of Argyll,The Duke of Argyll,"37 Brewer St, London W1F 0RY",51.5119,-0.134788,,,,,https://images.app.goo.gl/r2SvxHEfQnxQFJgU6,"Welcome to The Duke of Argyll, located at 37 Brewer St, London W1F 0RY. This pub offers delicious food and a cozy atmosphere for you to enjoy. Whether you're looking for a place to grab a bite to eat or relax with a drink, The Duke of Argyll has you covered. Come on in and experience all this London pub has to offer!",Yes,,,,,,,,,,,,https://www.pint-prices.com/pub/37%20Brewer%20St%2C%20London%20W1F%200RY/The%20Duke%20of%20Argyll,,https://www.pint-prices.com/borough-results/Camden
borough_embedded_map_data_raw,Havering,The Duke of Battersea,The Duke of Battersea,"74-76 Battersea Bridge Rd, London SW11 3AG",51.4783,-0.170178,,,,,https://images.app.goo.gl/tdjbCKPvz4FsNNUJ9,"Welcome to The Duke of Battersea! This London pub offers a great selection of food, cocktails, and even has a beer garden for you to enjoy. You can catch live sports events and join in on some karaoke fun. Located at 74-76 Battersea Bridge Rd, London SW11 3AG, The Duke of Battersea is the perfect spot for a night out with friends or a casual drink after work.",Yes,Yes,Yes,Yes,,,,,,Yes,,,https://www.pint-prices.com/pub/74-76%20Battersea%20Bridge%20Rd%2C%20London%20SW11%203AG/The%20Duke%20of%20Battersea,,https://www.pint-prices.com/borough-results/Havering
borough_embedded_map_data_raw,Camden,The Duke of Cambridge,The Duke of Cambridge,"30 St Peter's St, London N1 8JT",51.5346,-0.0986749,,,https://www.dukeorganic.co.uk/,https://www.dukeorganic.co.uk/book-a-table,https://images.app.goo.gl/G6FYEFXrMeAWkt2g8,"Welcome to The Duke of Cambridge, a historic pub located at 30 St Peter's St, London N1 8JT. This pub is known for being Britain's first organic pub, certified by the Soil Association since 1998. With a focus on organic ingredients, The Duke of Cambridge offers delicious food and cocktails for you to enjoy. If you're looking to book a table, you can do so through their website. Come and experience the charm of this organic pub in the heart of London!",Yes,Yes,,,,,,,,,,,https://www.pint-prices.com/pub/30%20St%20Peter%27s%20St%2C%20London%20N1%208JT/The%20Duke%20of%20Cambridge,,https://www.pint-prices.com/borough-results/Camden
